customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,customer_segment
3386,14.0,10,60978.7,3,4,4,Champions
3077,14.0,11,66514.19,3,4,4,Champions
121,14.0,12,56087.66,3,4,4,Champions
4750,14.0,13,66954.46,3,4,4,Champions
3406,14.0,14,64102.229999999996,3,4,4,Champions
3354,14.0,14,87346.62,3,4,4,Champions
2746,14.0,19,96650.14,3,4,4,Champions
1411,13.0,1,1255.74,3,1,1,New/Promising
737,13.0,1,5670.91,3,1,1,New/Promising
2092,13.0,2,2705.5699999999997,3,1,1,New/Promising
2281,13.0,2,9623.61,3,1,1,New/Promising
328,13.0,2,10160.79,3,1,1,New/Promising
1870,13.0,2,10557.710000000001,3,1,1,New/Promising
4810,13.0,2,13448.66,3,2,2,New/Promising
3971,13.0,2,14969.71,3,2,2,New/Promising
1905,13.0,3,8190.629999999999,3,2,1,New/Promising
1466,13.0,3,9685.07,3,2,1,New/Promising
2717,13.0,3,13115.48,3,2,2,New/Promising
294,13.0,3,14090.32,3,2,2,New/Promising
1142,13.0,3,14657.87,3,2,2,New/Promising
798,13.0,3,20518.260000000002,3,2,2,New/Promising
4615,13.0,3,26365.54,3,2,3,New/Promising
2430,13.0,3,32620.129999999997,3,2,3,New/Promising
3102,13.0,4,10314.19,3,2,1,New/Promising
884,13.0,4,17291.7,4,2,2,New/Promising
4003,13.0,4,23719.170000000002,4,2,3,New/Promising
4974,13.0,4,24776.37,4,2,3,New/Promising
4125,13.0,4,32978.37,4,3,3,Champions
4249,13.0,5,14512.99,4,3,2,Needs Attention
1838,13.0,5,17093.27,4,3,2,Needs Attention
1245,13.0,5,24189.18,4,3,3,Champions
3735,13.0,5,24318.68,4,3,3,Champions
1241,13.0,5,27128.58,4,3,3,Champions
1848,13.0,5,29032.41,4,3,3,Champions
2022,13.0,5,39813.95,4,3,3,Champions
4786,13.0,5,40533.67,4,3,4,Champions
1521,13.0,6,32214.29,4,3,3,Champions
1772,13.0,6,33505.42,4,3,3,Champions
3719,13.0,6,35047.24,4,3,3,Champions
5000,13.0,7,33635.799999999996,4,3,3,Champions
4269,13.0,7,40134.12,4,3,4,Champions
722,13.0,8,31693.23,4,4,3,Champions
4354,13.0,8,36713.52,4,4,3,Champions
3163,13.0,9,47594.98,4,4,4,Champions
4042,13.0,9,69374.66,4,4,4,Champions
559,13.0,10,48043.58,4,4,4,Champions
705,13.0,11,35170.27,4,4,3,Champions
2450,13.0,11,65126.03,4,4,4,Champions
3421,13.0,13,61839.5,4,4,4,Champions
2616,13.0,14,72281.3,4,4,4,Champions
4648,13.0,16,83795.87,4,4,4,Champions
2443,13.0,16,86560.76,4,4,4,Champions
2544,12.0,1,1271.12,4,1,1,New/Promising
3750,12.0,2,11075.83,4,1,2,New/Promising
3399,12.0,2,11201.68,4,1,2,New/Promising
2759,12.0,2,14982.18,4,2,2,New/Promising
4297,12.0,3,7637.81,4,2,1,New/Promising
4657,12.0,3,12234.029999999999,4,2,2,New/Promising
1052,12.0,4,13475.31,4,2,2,New/Promising
1579,12.0,4,14826.65,4,2,2,New/Promising
603,12.0,4,16555.98,4,2,2,New/Promising
3856,12.0,4,27858.23,4,2,3,New/Promising
2469,12.0,5,16442.25,4,3,2,Needs Attention
864,12.0,5,27612.3,4,3,3,Champions
2770,12.0,5,29214.780000000002,4,3,3,Champions
893,12.0,5,32380.77,4,3,3,Champions
4966,12.0,5,32539.41,4,3,3,Champions
175,12.0,6,19187.15,4,3,2,Needs Attention
2980,12.0,6,27923.579999999998,4,3,3,Champions
1843,12.0,6,35398.91,4,3,3,Champions
3854,12.0,6,44011.95,4,3,4,Champions
2353,12.0,6,44342.49,4,3,4,Champions
351,12.0,7,23484.38,4,3,3,Champions
3160,12.0,7,35103.4,4,3,3,Champions
2969,12.0,7,42746.97,4,4,4,Champions
4471,12.0,8,39400.2,4,4,3,Champions
1512,12.0,8,42422.07,4,4,4,Champions
1731,12.0,8,42852.24,4,4,4,Champions
2243,12.0,8,52307.07,4,4,4,Champions
4685,12.0,9,34436.41,4,4,3,Champions
25,12.0,9,53234.42,4,4,4,Champions
315,12.0,10,54567.9,4,4,4,Champions
3175,12.0,10,60822.99,4,4,4,Champions
4542,12.0,11,49117.88,4,4,4,Champions
461,12.0,11,54623.37,4,4,4,Champions
1238,12.0,11,65876.12,4,4,4,Champions
3685,12.0,12,53209.479999999996,4,4,4,Champions
141,12.0,13,59921.67,4,4,4,Champions
4469,12.0,13,66092.34,4,4,4,Champions
3025,12.0,14,58619.03,4,4,4,Champions
2603,12.0,15,66178.24,4,4,4,Champions
2087,12.0,15,74928.83,4,4,4,Champions
251,11.0,1,2632.62,4,1,1,New/Promising
1487,11.0,1,3744.08,4,1,1,New/Promising
2786,11.0,2,8672.66,4,1,1,New/Promising
3511,11.0,2,11645.73,4,1,2,New/Promising
1981,11.0,2,14034.96,4,2,2,New/Promising
3751,11.0,2,14820.470000000001,4,2,2,New/Promising
423,11.0,4,20410.77,4,2,2,New/Promising
1886,11.0,4,20613.92,4,2,2,New/Promising
2205,11.0,4,23271.329999999998,4,2,3,New/Promising
3051,11.0,4,30649.09,4,2,3,New/Promising
577,11.0,5,19913.78,4,3,2,Needs Attention
4803,11.0,5,21464.030000000002,4,3,2,Needs Attention
3344,11.0,5,21501.66,4,3,2,Needs Attention
819,11.0,5,31307.03,4,3,3,Champions
4565,11.0,6,18318.84,4,3,2,Needs Attention
1982,11.0,6,25744.3,4,3,3,Champions
143,11.0,6,29035.08,4,3,3,Champions
153,11.0,6,29986.77,4,3,3,Champions
1712,11.0,6,32611.25,4,3,3,Champions
1816,11.0,6,34556.91,4,3,3,Champions
4867,11.0,6,36616.97,4,3,3,Champions
2696,11.0,6,37526.09,4,3,3,Champions
1909,11.0,6,37969.15,4,3,3,Champions
4577,11.0,7,23479.78,4,3,3,Champions
2500,11.0,7,25823.96,4,3,3,Champions
2489,11.0,7,27320.68,4,3,3,Champions
4738,11.0,7,28070.27,4,3,3,Champions
1286,11.0,7,36832.189999999995,4,3,3,Champions
2883,11.0,7,38125.42,4,3,3,Champions
2293,11.0,7,43300.35,4,4,4,Champions
1810,11.0,8,48887.22,4,4,4,Champions
4805,11.0,9,36820.3,4,4,3,Champions
1060,11.0,9,43349.91,4,4,4,Champions
763,11.0,9,45574.85,4,4,4,Champions
656,11.0,9,48766.96,4,4,4,Champions
2654,11.0,9,53338.64,4,4,4,Champions
538,11.0,10,42887.44,4,4,4,Champions
1880,11.0,10,44212.4,4,4,4,Champions
2421,11.0,10,47971.49,4,4,4,Champions
886,11.0,10,56993.18,4,4,4,Champions
2816,11.0,10,63210.04,4,4,4,Champions
1323,11.0,11,43818.07,4,4,4,Champions
2995,11.0,11,78220.19,4,4,4,Champions
2427,11.0,12,54122.59,4,4,4,Champions
3826,11.0,12,55986.16,4,4,4,Champions
135,11.0,12,71493.46,4,4,4,Champions
4811,11.0,14,57611.21,4,4,4,Champions
549,11.0,14,82504.79,4,4,4,Champions
2567,11.0,16,86155.27,4,4,4,Champions
1986,11.0,16,95099.22,4,4,4,Champions
3852,11.0,17,106712.37,4,4,4,Champions
1086,11.0,18,123378.16,4,4,4,Champions
1433,11.0,19,88080.81999999999,4,4,4,Champions
3368,11.0,19,104969.75,4,4,4,Champions
4716,11.0,20,137884.23,4,4,4,Champions
2659,10.0,1,2987.0,4,1,1,New/Promising
563,10.0,1,3878.78,4,1,1,New/Promising
3435,10.0,1,6735.01,4,1,1,New/Promising
1426,10.0,1,8632.65,4,1,1,New/Promising
4197,10.0,2,6913.85,4,1,1,New/Promising
781,10.0,2,11310.18,4,1,2,New/Promising
3617,10.0,2,11998.34,4,2,2,New/Promising
697,10.0,2,12988.349999999999,4,2,2,New/Promising
3809,10.0,2,14642.919999999998,4,2,2,New/Promising
1679,10.0,2,17904.06,4,2,2,New/Promising
4173,10.0,2,22541.62,4,2,2,New/Promising
1431,10.0,3,22802.82,4,2,2,New/Promising
4237,10.0,4,17567.75,4,2,2,New/Promising
3106,10.0,4,18256.63,4,2,2,New/Promising
710,10.0,4,19546.74,4,2,2,New/Promising
1595,10.0,4,31272.88,4,2,3,New/Promising
3603,10.0,5,16763.85,4,3,2,Needs Attention
4002,10.0,5,22804.9,4,3,2,Needs Attention
3714,10.0,5,25988.49,4,3,3,Champions
3189,10.0,5,27957.37,4,3,3,Champions
4375,10.0,5,30470.65,4,3,3,Champions
1570,10.0,5,34261.25,4,3,3,Champions
1114,10.0,5,36923.34,4,3,3,Champions
4651,10.0,6,28547.98,4,3,3,Champions
2989,10.0,6,29993.13,4,3,3,Champions
2663,10.0,6,33298.76,4,3,3,Champions
3813,10.0,6,36528.090000000004,4,3,3,Champions
3568,10.0,6,50323.05,4,3,4,Champions
1847,10.0,6,51009.9,4,3,4,Champions
4374,10.0,7,48669.98,4,4,4,Champions
2987,10.0,8,52682.58,4,4,4,Champions
1135,10.0,9,38809.909999999996,4,4,3,Champions
2035,10.0,9,40504.96,4,4,4,Champions
4078,10.0,9,53399.49,4,4,4,Champions
262,10.0,9,54274.19,4,4,4,Champions
3052,10.0,10,32721.16,4,4,3,Champions
1236,10.0,10,71380.11,4,4,4,Champions
2793,10.0,11,50200.13,4,4,4,Champions
694,10.0,11,66964.61,4,4,4,Champions
2502,10.0,11,69887.44,4,4,4,Champions
1628,10.0,12,60299.770000000004,4,4,4,Champions
3632,10.0,12,90263.62,4,4,4,Champions
2699,10.0,13,60605.83,4,4,4,Champions
4749,10.0,13,68150.83,4,4,4,Champions
2676,10.0,15,56118.31,4,4,4,Champions
2211,10.0,15,82979.29,4,4,4,Champions
1696,10.0,17,81481.69,4,4,4,Champions
2296,10.0,18,84698.99,4,4,4,Champions
4854,10.0,19,114609.29,4,4,4,Champions
1917,10.0,20,83942.84,4,4,4,Champions
2077,9.0,1,2598.56,4,1,1,New/Promising
2734,9.0,1,6785.34,4,1,1,New/Promising
2748,9.0,1,8770.89,4,1,1,New/Promising
4513,9.0,2,6581.31,4,1,1,New/Promising
2698,9.0,2,9333.01,4,1,1,New/Promising
2121,9.0,2,11254.320000000002,4,1,2,New/Promising
4052,9.0,2,13382.080000000002,4,2,2,New/Promising
3146,9.0,2,16610.8,4,2,2,New/Promising
4579,9.0,3,6935.63,4,2,1,New/Promising
2070,9.0,3,11625.23,4,2,2,New/Promising
938,9.0,3,11764.55,4,2,2,New/Promising
2447,9.0,3,12396.0,4,2,2,New/Promising
3896,9.0,3,12865.75,4,2,2,New/Promising
2598,9.0,3,14760.99,4,2,2,New/Promising
631,9.0,3,15573.529999999999,4,2,2,New/Promising
619,9.0,3,17303.559999999998,4,2,2,New/Promising
3444,9.0,3,18873.92,4,2,2,New/Promising
1472,9.0,4,17438.58,4,2,2,New/Promising
4005,9.0,4,19438.66,4,2,2,New/Promising
1505,9.0,4,21078.440000000002,4,2,2,New/Promising
1449,9.0,4,24085.079999999998,4,2,3,New/Promising
3135,9.0,5,15342.63,4,3,2,Needs Attention
1482,9.0,5,17790.31,4,3,2,Needs Attention
4633,9.0,5,18739.260000000002,4,3,2,Needs Attention
3233,9.0,5,22376.809999999998,4,3,2,Needs Attention
1764,9.0,5,27981.29,4,3,3,Champions
242,9.0,5,28230.07,4,3,3,Champions
3467,9.0,5,28653.76,4,3,3,Champions
4381,9.0,5,28897.47,4,3,3,Champions
247,9.0,5,33855.03,4,3,3,Champions
2700,9.0,5,38198.27,4,3,3,Champions
3176,9.0,5,41665.8,4,3,4,Champions
4097,9.0,6,20014.82,4,3,2,Needs Attention
4837,9.0,6,22752.22,4,3,2,Needs Attention
106,9.0,6,27674.53,4,3,3,Champions
2576,9.0,6,29764.79,4,3,3,Champions
4441,9.0,6,39828.46,4,3,3,Champions
72,9.0,6,48099.549999999996,4,3,4,Champions
4001,9.0,7,25218.79,4,3,3,Champions
3256,9.0,7,28744.39,4,3,3,Champions
568,9.0,7,28858.35,4,3,3,Champions
654,9.0,7,30796.600000000002,4,3,3,Champions
3858,9.0,7,31226.71,4,3,3,Champions
1441,9.0,7,34281.61,4,3,3,Champions
385,9.0,7,35764.03,4,3,3,Champions
1534,9.0,7,50483.93,4,4,4,Champions
2670,9.0,8,30807.329999999998,4,4,3,Champions
3489,9.0,8,31197.81,4,4,3,Champions
444,9.0,8,40570.94,4,4,4,Champions
3067,9.0,8,53588.96,4,4,4,Champions
66,9.0,9,36427.35,4,4,3,Champions
457,9.0,9,48067.15,4,4,4,Champions
19,9.0,10,54912.4,4,4,4,Champions
3814,9.0,10,58033.159999999996,4,4,4,Champions
2524,9.0,11,36725.95,4,4,3,Champions
4622,9.0,11,48629.82,4,4,4,Champions
4,9.0,11,52980.96,4,4,4,Champions
4572,9.0,11,54063.270000000004,4,4,4,Champions
3832,9.0,11,63204.05,4,4,4,Champions
1495,9.0,12,44425.3,4,4,4,Champions
3321,9.0,13,68659.95,4,4,4,Champions
1626,9.0,13,69407.40000000001,4,4,4,Champions
4437,9.0,13,70371.27,4,4,4,Champions
942,9.0,13,74144.9,4,4,4,Champions
2179,9.0,13,77512.16,4,4,4,Champions
1925,9.0,14,68427.37,4,4,4,Champions
3022,9.0,15,62669.21,4,4,4,Champions
4147,9.0,15,75041.56,4,4,4,Champions
3359,9.0,15,103866.83,4,4,4,Champions
651,9.0,17,97316.24,4,4,4,Champions
897,9.0,19,127091.22,4,4,4,Champions
841,8.0,2,9454.27,4,1,1,New/Promising
4816,8.0,2,10940.56,4,1,2,New/Promising
532,8.0,2,11317.11,4,1,2,New/Promising
4153,8.0,3,16219.42,4,2,2,New/Promising
4881,8.0,3,17628.15,4,2,2,New/Promising
3942,8.0,3,21028.120000000003,4,2,2,New/Promising
1842,8.0,3,25036.46,4,2,3,New/Promising
2968,8.0,3,29771.36,4,2,3,New/Promising
363,8.0,4,19580.920000000002,4,2,2,New/Promising
1767,8.0,4,19861.61,4,2,2,New/Promising
296,8.0,4,20544.66,4,2,2,New/Promising
4413,8.0,4,22661.75,4,2,2,New/Promising
3757,8.0,4,23342.35,4,2,3,New/Promising
323,8.0,5,13250.25,4,3,2,Needs Attention
4668,8.0,5,20649.78,4,3,2,Needs Attention
1515,8.0,5,20916.780000000002,4,3,2,Needs Attention
2129,8.0,5,24845.09,4,3,3,Champions
887,8.0,5,27234.37,4,3,3,Champions
2415,8.0,5,28426.73,4,3,3,Champions
2545,8.0,5,28802.829999999998,4,3,3,Champions
525,8.0,5,29137.12,4,3,3,Champions
1403,8.0,5,30717.34,4,3,3,Champions
4494,8.0,5,35154.16,4,3,3,Champions
4922,8.0,5,35384.31,4,3,3,Champions
3727,8.0,5,39653.05,4,3,3,Champions
4373,8.0,6,30392.68,4,3,3,Champions
636,8.0,6,37412.75,4,3,3,Champions
2510,8.0,6,47480.64,4,3,4,Champions
2652,8.0,7,36059.32,4,3,3,Champions
664,8.0,7,38547.85,4,3,3,Champions
2613,8.0,7,41203.26,4,4,4,Champions
3548,8.0,7,46939.32,4,4,4,Champions
3939,8.0,7,47143.7,4,4,4,Champions
3415,8.0,8,32842.26,4,4,3,Champions
466,8.0,8,55747.03,4,4,4,Champions
2388,8.0,8,64841.39,4,4,4,Champions
3383,8.0,9,43649.770000000004,4,4,4,Champions
1129,8.0,10,36460.14,4,4,3,Champions
3566,8.0,10,60892.83,4,4,4,Champions
2722,8.0,10,68165.93000000001,4,4,4,Champions
850,8.0,11,70236.64,4,4,4,Champions
23,8.0,12,68584.94,4,4,4,Champions
4109,8.0,12,70123.72,4,4,4,Champions
3676,8.0,13,57549.86,4,4,4,Champions
2198,8.0,13,71918.62,4,4,4,Champions
912,8.0,13,81868.91,4,4,4,Champions
3626,8.0,13,91230.84,4,4,4,Champions
4635,8.0,14,58270.9,4,4,4,Champions
847,8.0,14,75707.42,4,4,4,Champions
1276,8.0,15,95281.02,4,4,4,Champions
1054,8.0,16,79703.21,4,4,4,Champions
58,8.0,17,81843.83,4,4,4,Champions
1020,8.0,18,91789.75,4,4,4,Champions
751,8.0,18,102227.5,4,4,4,Champions
2033,8.0,18,110843.05,4,4,4,Champions
1468,8.0,19,89766.36,4,4,4,Champions
2854,8.0,19,96331.29000000001,4,4,4,Champions
741,8.0,19,108874.36,4,4,4,Champions
4115,8.0,20,97307.65,4,4,4,Champions
480,7.0,1,3289.1,4,1,1,New/Promising
2210,7.0,1,7122.72,4,1,1,New/Promising
3073,7.0,1,8359.2,4,1,1,New/Promising
1911,7.0,1,10735.72,4,1,2,New/Promising
1976,7.0,2,6141.15,4,1,1,New/Promising
4364,7.0,2,10598.29,4,1,1,New/Promising
230,7.0,3,14753.519999999999,4,2,2,New/Promising
4889,7.0,3,15390.56,4,2,2,New/Promising
169,7.0,3,17065.48,4,2,2,New/Promising
2393,7.0,3,18904.31,4,2,2,New/Promising
3377,7.0,3,21632.489999999998,4,2,2,New/Promising
4210,7.0,4,18850.07,4,2,2,New/Promising
434,7.0,4,23971.329999999998,4,2,3,New/Promising
1163,7.0,4,24769.36,4,2,3,New/Promising
687,7.0,4,29490.02,4,2,3,New/Promising
1638,7.0,5,25636.760000000002,4,3,3,Champions
3985,7.0,5,26904.239999999998,4,3,3,Champions
4698,7.0,5,32620.25,4,3,3,Champions
4926,7.0,6,14118.38,4,3,2,Needs Attention
3034,7.0,6,22641.71,4,3,2,Needs Attention
882,7.0,6,26670.72,4,3,3,Champions
2357,7.0,6,30223.73,4,3,3,Champions
644,7.0,6,31285.45,4,3,3,Champions
4856,7.0,6,35622.88,4,3,3,Champions
1693,7.0,6,37310.2,4,3,3,Champions
1023,7.0,6,42151.77,4,3,4,Champions
1769,7.0,6,42215.28,4,3,4,Champions
3976,7.0,6,46045.99,4,3,4,Champions
4176,7.0,7,22871.89,4,3,2,Needs Attention
4185,7.0,7,28519.7,4,3,3,Champions
3327,7.0,7,28646.14,4,3,3,Champions
3133,7.0,7,31507.68,4,3,3,Champions
2738,7.0,7,31590.39,4,3,3,Champions
3824,7.0,7,39328.18,4,3,3,Champions
784,7.0,7,43908.14,4,4,4,Champions
1478,7.0,7,45470.42,4,4,4,Champions
4546,7.0,7,45970.1,4,4,4,Champions
2285,7.0,8,50821.84,4,4,4,Champions
2715,7.0,8,55948.59,4,4,4,Champions
4666,7.0,9,40691.76,4,4,4,Champions
1341,7.0,9,43111.880000000005,4,4,4,Champions
4465,7.0,9,43401.64,4,4,4,Champions
2098,7.0,10,49197.27,4,4,4,Champions
3401,7.0,10,50616.88,4,4,4,Champions
1698,7.0,11,75445.17,4,4,4,Champions
4523,7.0,12,52983.71,4,4,4,Champions
1794,7.0,12,62925.44,4,4,4,Champions
4198,7.0,12,64042.11,4,4,4,Champions
3545,7.0,12,65091.58,4,4,4,Champions
2900,7.0,13,61315.73,4,4,4,Champions
1383,7.0,13,71392.68,4,4,4,Champions
1338,7.0,14,66955.05,4,4,4,Champions
468,7.0,14,71189.18000000001,4,4,4,Champions
3835,7.0,15,83586.09,4,4,4,Champions
4923,7.0,15,111365.03,4,4,4,Champions
4538,7.0,16,81697.27,4,4,4,Champions
771,7.0,16,85059.69,4,4,4,Champions
1321,7.0,17,70734.05,4,4,4,Champions
3082,7.0,17,95469.17,4,4,4,Champions
2704,7.0,18,100617.8,4,4,4,Champions
3403,7.0,18,109812.9,4,4,4,Champions
1929,7.0,19,93871.68000000001,4,4,4,Champions
3145,7.0,19,120822.01,4,4,4,Champions
1242,7.0,20,77335.9,4,4,4,Champions
1908,7.0,20,84584.21,4,4,4,Champions
531,6.0,1,3003.48,4,1,1,New/Promising
1196,6.0,2,3540.31,4,1,1,New/Promising
4121,6.0,2,5411.01,4,1,1,New/Promising
4230,6.0,2,6392.8099999999995,4,1,1,New/Promising
3565,6.0,2,6704.07,4,1,1,New/Promising
4672,6.0,2,7588.13,4,1,1,New/Promising
2216,6.0,2,7765.52,4,1,1,New/Promising
2187,6.0,2,8176.58,4,1,1,New/Promising
2003,6.0,2,11384.99,4,1,2,New/Promising
2671,6.0,2,13383.380000000001,4,2,2,New/Promising
3956,6.0,2,16021.06,4,2,2,New/Promising
209,6.0,2,17490.63,4,2,2,New/Promising
2936,6.0,3,7156.7,4,2,1,New/Promising
510,6.0,3,14359.77,4,2,2,New/Promising
3532,6.0,3,18030.54,4,2,2,New/Promising
271,6.0,4,18026.36,4,2,2,New/Promising
1212,6.0,4,19663.25,4,2,2,New/Promising
3845,6.0,4,21877.32,4,2,2,New/Promising
3020,6.0,4,22559.11,4,2,2,New/Promising
4589,6.0,4,26184.23,4,2,3,New/Promising
1364,6.0,5,15816.880000000001,4,3,2,Needs Attention
2300,6.0,5,22910.69,4,3,3,Champions
74,6.0,5,27195.07,4,3,3,Champions
3734,6.0,5,27528.0,4,3,3,Champions
2323,6.0,5,28212.35,4,3,3,Champions
4904,6.0,5,30090.45,4,3,3,Champions
438,6.0,5,30493.84,4,3,3,Champions
1046,6.0,5,35904.12,4,3,3,Champions
4849,6.0,5,36233.340000000004,4,3,3,Champions
291,6.0,6,19752.47,4,3,2,Needs Attention
253,6.0,6,21621.66,4,3,2,Needs Attention
3573,6.0,6,36053.86,4,3,3,Champions
2582,6.0,6,42589.21,4,3,4,Champions
367,6.0,6,50100.3,4,3,4,Champions
362,6.0,7,30558.18,4,3,3,Champions
1109,6.0,7,35063.15,4,3,3,Champions
1620,6.0,7,36483.22,4,3,3,Champions
2342,6.0,7,36707.99,4,3,3,Champions
3895,6.0,7,37907.49,4,3,3,Champions
2,6.0,7,38853.2,4,3,3,Champions
3864,6.0,7,41185.89,4,3,4,Champions
1648,6.0,7,42880.76,4,4,4,Champions
240,6.0,7,43354.19,4,4,4,Champions
1335,6.0,7,45007.46,4,4,4,Champions
4841,6.0,7,50521.13,4,4,4,Champions
4985,6.0,8,33203.38,4,4,3,Champions
2621,6.0,8,71666.59,4,4,4,Champions
704,6.0,9,36514.06,4,4,3,Champions
1807,6.0,9,39102.1,4,4,3,Champions
3997,6.0,9,46294.52,4,4,4,Champions
207,6.0,9,46913.72,4,4,4,Champions
2100,6.0,9,61603.36,4,4,4,Champions
1941,6.0,10,27633.19,4,4,3,Champions
779,6.0,10,71023.88,4,4,4,Champions
2365,6.0,11,43336.05,4,4,4,Champions
4074,6.0,11,44074.8,4,4,4,Champions
1513,6.0,11,47638.32,4,4,4,Champions
4852,6.0,11,57462.27,4,4,4,Champions
1087,6.0,11,61778.19,4,4,4,Champions
4813,6.0,11,63012.95,4,4,4,Champions
1581,6.0,11,66722.68,4,4,4,Champions
11,6.0,12,46110.77,4,4,4,Champions
3202,6.0,12,55117.75,4,4,4,Champions
4473,6.0,12,57926.74,4,4,4,Champions
2922,6.0,12,65801.01,4,4,4,Champions
2688,6.0,12,67456.54,4,4,4,Champions
3837,6.0,13,48619.48,4,4,4,Champions
896,6.0,13,69932.71,4,4,4,Champions
395,6.0,13,79011.06,4,4,4,Champions
1034,6.0,14,71187.74,4,4,4,Champions
2398,6.0,14,75259.56,4,4,4,Champions
4105,6.0,14,84332.64,4,4,4,Champions
3995,6.0,15,74472.51000000001,4,4,4,Champions
62,6.0,15,82316.52,4,4,4,Champions
2857,6.0,15,83774.4,4,4,4,Champions
3877,6.0,15,86229.08,4,4,4,Champions
1037,6.0,15,87484.5,4,4,4,Champions
1990,6.0,15,99307.79000000001,4,4,4,Champions
1522,6.0,15,100973.5,4,4,4,Champions
2237,6.0,16,100854.43,4,4,4,Champions
4979,6.0,16,110833.4,4,4,4,Champions
287,6.0,17,80808.36,4,4,4,Champions
988,6.0,17,109670.7,4,4,4,Champions
680,6.0,17,124157.99,4,4,4,Champions
3048,6.0,18,70484.8,4,4,4,Champions
448,6.0,18,100493.71,4,4,4,Champions
3725,6.0,18,108141.79,4,4,4,Champions
2319,6.0,19,109041.61,4,4,4,Champions
1428,6.0,20,103683.21,4,4,4,Champions
679,6.0,20,108455.97,4,4,4,Champions
4241,6.0,20,110046.33,4,4,4,Champions
1075,6.0,20,117049.48,4,4,4,Champions
2906,6.0,20,120347.41,4,4,4,Champions
4947,5.0,1,836.4,4,1,1,New/Promising
2036,5.0,1,2580.44,4,1,1,New/Promising
354,5.0,1,9564.13,4,1,1,New/Promising
488,5.0,2,3412.75,4,1,1,New/Promising
1708,5.0,2,7055.709999999999,4,1,1,New/Promising
536,5.0,2,9209.24,4,1,1,New/Promising
2286,5.0,2,10010.32,4,1,1,New/Promising
4046,5.0,2,13000.88,4,2,2,New/Promising
521,5.0,2,13061.96,4,2,2,New/Promising
3410,5.0,3,7311.530000000001,4,2,1,New/Promising
2737,5.0,3,7983.8,4,2,1,New/Promising
3027,5.0,3,9760.23,4,2,1,New/Promising
3731,5.0,3,10213.16,4,2,1,New/Promising
53,5.0,3,13167.45,4,2,2,New/Promising
1479,5.0,3,20583.98,4,2,2,New/Promising
3375,5.0,3,23433.399999999998,4,2,3,New/Promising
1179,5.0,3,23728.95,4,2,3,New/Promising
232,5.0,4,6795.400000000001,4,2,1,New/Promising
1035,5.0,4,16038.59,4,2,2,New/Promising
975,5.0,4,16186.1,4,2,2,New/Promising
991,5.0,4,17922.68,4,2,2,New/Promising
4086,5.0,4,19413.97,4,2,2,New/Promising
94,5.0,4,19517.27,4,2,2,New/Promising
3758,5.0,4,20359.2,4,2,2,New/Promising
1103,5.0,4,21217.39,4,2,2,New/Promising
2484,5.0,4,23500.510000000002,4,2,3,New/Promising
2462,5.0,4,26556.260000000002,4,2,3,New/Promising
4095,5.0,5,17789.08,4,3,2,Needs Attention
588,5.0,5,18276.93,4,3,2,Needs Attention
1258,5.0,6,22473.73,4,3,2,Needs Attention
4028,5.0,6,31304.59,4,3,3,Champions
3695,5.0,6,32819.03,4,3,3,Champions
3155,5.0,6,34246.72,4,3,3,Champions
3090,5.0,6,35330.03,4,3,3,Champions
4801,5.0,6,36867.78,4,3,3,Champions
1718,5.0,6,39887.8,4,3,3,Champions
700,5.0,7,25177.59,4,3,3,Champions
2132,5.0,7,33265.2,4,3,3,Champions
855,5.0,7,34029.56,4,3,3,Champions
4714,5.0,7,35513.34,4,3,3,Champions
2985,5.0,7,38167.729999999996,4,3,3,Champions
1782,5.0,7,42220.17,4,4,4,Champions
719,5.0,7,43615.74,4,4,4,Champions
1892,5.0,7,50594.31,4,4,4,Champions
1565,5.0,7,50603.7,4,4,4,Champions
1365,5.0,7,54494.61,4,4,4,Champions
1900,5.0,8,29563.670000000002,4,4,3,Champions
3724,5.0,8,32038.06,4,4,3,Champions
4080,5.0,8,37421.56,4,4,3,Champions
2130,5.0,8,53146.55,4,4,4,Champions
4576,5.0,9,40545.43,4,4,4,Champions
4417,5.0,9,40971.58,4,4,4,Champions
4598,5.0,9,41880.17,4,4,4,Champions
3562,5.0,9,45102.63,4,4,4,Champions
2766,5.0,9,53503.479999999996,4,4,4,Champions
3640,5.0,9,62070.56,4,4,4,Champions
2108,5.0,9,63732.619999999995,4,4,4,Champions
82,5.0,10,43618.13,4,4,4,Champions
3193,5.0,10,47160.17,4,4,4,Champions
2497,5.0,10,50705.33,4,4,4,Champions
2720,5.0,10,51596.29,4,4,4,Champions
1815,5.0,10,51981.59,4,4,4,Champions
2571,5.0,10,54930.08,4,4,4,Champions
3807,5.0,10,60982.05,4,4,4,Champions
4584,5.0,10,67875.94,4,4,4,Champions
437,5.0,10,71641.24,4,4,4,Champions
3555,5.0,10,72941.01,4,4,4,Champions
1215,5.0,11,59903.93,4,4,4,Champions
3641,5.0,12,65627.20999999999,4,4,4,Champions
3781,5.0,12,72974.99,4,4,4,Champions
2314,5.0,13,59457.1,4,4,4,Champions
2278,5.0,13,60538.69,4,4,4,Champions
4079,5.0,13,81854.45,4,4,4,Champions
1956,5.0,14,57646.21,4,4,4,Champions
1271,5.0,14,62170.04,4,4,4,Champions
2741,5.0,15,82783.62,4,4,4,Champions
2531,5.0,16,64487.41,4,4,4,Champions
